oid,label
ZTF17aaaablt,0
ZTF17aaaafkt,0
ZTF17aaaaatf,0
ZTF18aaxuyuh,1
ZTF17aabuhis,1
ZTF18aayyxxp,1
ZTF17aaaaeio,0
ZTF17aaaajzb,0
ZTF17aacrdrc,1
ZTF17aaaaiue,0
ZTF17aacrxrj,1
ZTF18aarovvh,1
ZTF17aacrkmd,1
ZTF18aaripcr,1
ZTF18aaxunbg,1
ZTF17aaaadxc,0
ZTF17aaaahpj,0
ZTF17aaaajkx,0
ZTF17aaaaewm,0
ZTF17aaaahme,0
ZTF17aacqqpz,1
ZTF17aackiqn,1
ZTF18aaxtlsv,1
ZTF17aaaajxc,0
ZTF17aaaaapd,0
ZTF18aahwhbk,1
ZTF17aaaagpc,0
ZTF17aaaabeg,0
ZTF17aacrkof,1
ZTF17aaaahoy,0
ZTF17aaaaijq,0
ZTF17aaaaeac,0
ZTF17aaaaazm,0
ZTF17aaaabfn,0
ZTF17aaclcox,1
ZTF17aackyrf,1
ZTF17aaaaanl,0
ZTF17aacriew,1
ZTF17aacrkia,1
ZTF18aayqfiz,1
ZTF17aaaadbi,0
ZTF18aazndir,1
ZTF17aaaaakk,0
ZTF17aacrdyw,1
ZTF18aasvuzi,1
ZTF18aaykmtd,1
ZTF17aaaedez,1
ZTF18aatzdcr,1
ZTF17aacqibl,1
ZTF18ababydu,1
ZTF17aaaaamf,0
ZTF17aaaajmd,0
ZTF17aacqgcs,1
ZTF17aaaadjl,0
ZTF17aaaahhp,0
ZTF17aacrapt,1
ZTF17aaaaghd,0
ZTF17aacqhds,1
ZTF17aaaahif,0
ZTF17aaaacuc,0
ZTF18abaehef,1
ZTF17aacrdrl,1
ZTF17aaaaasn,0
ZTF18aayzyrc,1
ZTF17aacrdrf,1
ZTF17aaaagpi,0
ZTF17aaaafup,0
ZTF17aaashqu,1
ZTF17aaclagu,1
ZTF17aacrkjp,1
ZTF17aacrxyc,1
ZTF17aacqxlw,1
ZTF18aazeivs,1
ZTF17aaaajyh,0
ZTF17aaaaalu,0
ZTF18aagzazw,1
ZTF17aaaabeo,0
ZTF17aaarcgi,1
ZTF17aaaaigj,0
ZTF18aayfuur,1
ZTF17aaaagyv,0
ZTF17aaaajkl,0
ZTF17aaaabrn,0
ZTF17aaaafcq,0
ZTF17aaaaagi,0
ZTF17aaaajrb,0
ZTF17aaaaamy,0
ZTF17aaaafks,0
ZTF18aarunub,1
ZTF17aacnyea,1
ZTF17aaaaicy,0
ZTF17aaaaigt,0
ZTF17aaaahhy,0
ZTF17aabmniq,1
ZTF18aazjzed,1
ZTF17aaaagfx,0
ZTF17aaaafjc,0
ZTF17aaaajpq,0
ZTF17aaaabpe,0
ZTF17aacqhdn,1
ZTF17aaaajxz,0
ZTF17aaaaiey,0
ZTF17aacrkpb,1
ZTF17aaatxaq,1
ZTF18aaqpalp,1
ZTF17aabnzgc,1
ZTF17aaaagmf,0
ZTF17aacqilz,1
ZTF17aacrhml,1
ZTF17aabwkbu,1
ZTF18aaouoyg,1
ZTF17aaaaiir,0
ZTF17aacqika,1
ZTF18aayiacm,1
ZTF17aaaagon,0
ZTF17aacqiac,1
ZTF17aacpqez,1
ZTF17aackare,1
ZTF17aabisbj,1
ZTF17aaaaihj,0
ZTF17aaaahte,0
ZTF18aamyvom,1
ZTF18aaxmxdb,1
ZTF17aaaainr,0
ZTF18aaztolx,1
ZTF17aaaaauq,0
ZTF18aaxyspf,1
ZTF17aaaaafl,0
ZTF17aaaabko,0
ZTF18aaixhal,1
ZTF18aawqsmt,1
ZTF17aaaecja,1
ZTF17aaaahpz,0
ZTF18aatpavr,1
ZTF17aaahgap,1
ZTF18aaykfcs,1
ZTF17aaaaaki,0
ZTF18aazdrkc,1
ZTF17aaaaajf,0
ZTF18aanpaau,1
ZTF18aazxsrv,1
ZTF17aaaabba,0
ZTF17aaaagoe,0
ZTF17aacroxe,1
ZTF17aaaafkf,0
ZTF17aaaafee,0
ZTF17aaaaagv,0
ZTF17aabmour,1
ZTF17aaaajng,0
ZTF17aacrkgy,1
ZTF17aaaaasj,0
ZTF17aaaaihn,0
ZTF17aaaqrhi,1
ZTF17aaaafga,0
ZTF17aaaagvu,0
ZTF17aaaajcz,0
ZTF17aacrkne,1
ZTF17aacqgvs,1
ZTF17aaaafkb,0
ZTF17aacajyd,1
ZTF17aaaaatp,0
ZTF17aaaajov,0
ZTF17aacsjmd,1
ZTF17aaaahhd,0
ZTF17aabcelc,1
ZTF17aaaahtb,0
ZTF17aacratg,1
ZTF18aazyvjq,1
ZTF17aaaaipd,0
ZTF18aangpkx,1
ZTF18aagtere,1
ZTF17aabmjls,1
ZTF17aaaaeiv,0
ZTF17aaaafun,0
ZTF18aaizywy,1
ZTF17aaaprsf,1
ZTF17aacqgye,1
ZTF17aaaaipf,0
ZTF17aaaaink,0
ZTF17aacqjja,1
ZTF17aaaadgr,0
ZTF17aaaaied,0
ZTF17aaaafae,0
ZTF17aaaaime,0
ZTF17aaaaawh,0
ZTF18aaykeoh,1
ZTF17aabulox,1
ZTF18aarpcuc,1
ZTF17aaaaejc,0
ZTF17aacqtcd,1
ZTF17aaaahmz,0
ZTF18aavlgmf,1
ZTF18aacstrz,1
ZTF18aawpsbm,1
ZTF18aaqgbju,1
ZTF17aaaaauv,0
ZTF17aaajtcq,1
ZTF17aacqild,1
ZTF17aaaagbe,0
ZTF17aaaahoj,0
ZTF17aaaabdl,0
ZTF17aaaahsu,0
ZTF17aacriuk,1
ZTF17aacriqj,1
ZTF17aacrjfz,1
ZTF17aacahss,1
ZTF17aacqgco,1
ZTF17aaaaieu,0
ZTF17aaaadkl,0
ZTF17aacrmcl,1
ZTF18aavjhjj,1
ZTF17aaaahce,0
ZTF17aaaadla,0
ZTF17aaaahpf,0
ZTF17aacqgcp,1
ZTF18aawyyph,1
ZTF17aaaahrr,0
ZTF18aawxowi,1
ZTF17aaaaidp,0
ZTF17aacndzi,1
ZTF17aaaaegc,0
ZTF18aaporis,1
ZTF17aabxpfq,1
ZTF17aaaabmq,0
ZTF18aayhvtx,1
ZTF17aaaajpb,0
ZTF18aaxqyki,1
ZTF17aacnycu,1
ZTF17aaaahiq,0
ZTF17aaaagwq,0
ZTF17aaaahob,0
ZTF17aaaagwd,0
ZTF17aaaaibe,0
ZTF17aaaaakg,0
ZTF17aaaahpn,0
ZTF17aaaacpx,0
ZTF17aaaafnj,0
ZTF17aaaaaxx,0
ZTF17aaaafij,0
ZTF18aajhjnu,1
ZTF17aacrdfk,1
ZTF17aacqtdj,1
ZTF17aaaadtz,0
ZTF17aaaaige,0
ZTF17aaaahxh,0
ZTF17aaaaiec,0
ZTF17aaatuif,1
ZTF17aacqhwe,1
ZTF17aacsnkg,1
ZTF17aaaxebk,1
ZTF17aaatuia,1
ZTF17aacrapi,1
ZTF17aacqrlh,1
ZTF17aaaahfx,0
ZTF17aaadypi,1
ZTF17aaaaeib,0
ZTF17aaaafbu,0
ZTF17aaaaaxb,0
ZTF17aackxtd,1
ZTF17aaaacqo,0
ZTF18aarwxpi,1
ZTF18aankxqv,1
ZTF18aazfkbr,1
ZTF17aacqhaf,1
ZTF17aaaaiga,0
ZTF17aaaahew,0
ZTF18aaxseck,1
ZTF17aacrazq,1
ZTF18aawzdhc,1
ZTF18aaodzdm,1
ZTF17aabiscf,1
ZTF17aaaafec,0
ZTF17aacqjjo,1
ZTF17aacjzzw,1
ZTF18aaxmivt,1
ZTF17aaaajfi,0
ZTF17aacqiks,1
ZTF17aaaahqq,0
ZTF17aaaaasz,0
ZTF17aaaaipk,0
ZTF17aaazxzb,1
ZTF17aabwhte,1
ZTF17aaaaauk,0
ZTF17aacqhdv,1
ZTF18aasnzep,1
ZTF18aarwnkv,1
ZTF17aaaaipz,0
ZTF17aacrapz,1
ZTF17aabpoqk,1
ZTF17aaaaisk,0
ZTF17aaaahdh,0
ZTF17aaaahph,0
ZTF18aamykid,1
ZTF17aacrdrp,1
ZTF17aaaadmw,0
ZTF17aackadx,1
ZTF17aaaaite,0
ZTF18aaxtryf,1
ZTF17aaaabbd,0
ZTF17aaawcmi,1
ZTF17aacqfhi,1
ZTF17aackljm,1
ZTF18aaotzun,1
ZTF17aaaaiot,0
ZTF17aabiuud,1
ZTF17aaaaboz,0
ZTF18aaykojg,1
ZTF17aaaaijk,0
ZTF17aaaaaaw,0
ZTF17aaaagpv,0
ZTF17aaaahnz,0
ZTF17aaaaavm,0
ZTF18aavsttc,1
ZTF17aaaaatw,0
ZTF17aaaaioj,0
ZTF17aaaairs,0
ZTF18aazvkbe,1
ZTF18aawxurz,1
ZTF17aaaacop,0
ZTF18aarnozn,1
ZTF17aaaaaxv,0
ZTF17aaaaavq,0
ZTF17aaawbig,1
ZTF18aatvuco,1
ZTF17aaaaary,0
ZTF17aaaaexy,0
ZTF17aaaagad,0
ZTF17aaaysin,1
ZTF17aaaafnu,0
ZTF17aaaaint,0
ZTF17aaaafbz,0
ZTF17aaaeipd,1
ZTF17aaaafjz,0
ZTF17aaaahfu,1
ZTF17aaaajlj,0
ZTF17aaaaibc,0
ZTF17aaaaeix,0
ZTF17aaaablp,0
ZTF17aaaahqj,0
ZTF17aackycs,1
ZTF17aaaajpx,0
ZTF17aacqqec,1
ZTF18aajgdnw,1
ZTF18aaylbpz,1
ZTF18aaxuuug,1
ZTF17aaaaiqi,0
ZTF17aabhshz,1
ZTF18abacwea,1
ZTF18aauyafm,1
ZTF17aaaaiaf,0
ZTF17aacqhdp,1
ZTF17aaaadcn,0
ZTF17aacqgbt,1
ZTF17aaaxsdf,1
ZTF18aayhlqy,1
ZTF18aathgma,1
ZTF17aaaajqi,0
ZTF17aaaagje,0
ZTF17aaaaiva,0
ZTF17aaaahxr,0
ZTF17aaaafkk,0
ZTF17aaaahnt,0
ZTF17aaaafvw,0
ZTF18aaxmfbp,1
ZTF17aaaahrj,0
ZTF17aacrgjt,1
ZTF17aaaabht,0
ZTF17aaciimd,1
ZTF17aaaafiy,0
ZTF17aaaadom,0
ZTF17aackarc,1
ZTF18aazxhaz,1
ZTF17aaasmdi,1
ZTF17aaaaibw,0
ZTF18aauzolk,1
ZTF17aabwtnx,1
ZTF18aauumry,1
ZTF17aaaaiqa,0
ZTF17aackyre,1
ZTF17aaaxusd,1
ZTF17aaaagne,0
ZTF17aacrlkd,1
ZTF17aaaaeca,0
ZTF17aabicpa,1
ZTF18abacxcj,1
ZTF17aaaaapr,0
ZTF17aaaacgq,0
ZTF18abaayhz,1
ZTF17aabicqe,1
ZTF17aaaaepw,0
ZTF17aaaaewl,0
ZTF17aaaaadz,0
ZTF18aayqgzp,1
ZTF17aaaaicv,0
ZTF18aaxnmzw,1
ZTF18aazxjlj,1
ZTF17aaaaelj,0
ZTF17aaaacbw,0
ZTF17aacrasg,1
ZTF18aazdpoh,1
ZTF17aaaaall,0
ZTF18aazyumg,1
ZTF17aaaadyl,0
ZTF17aaaagac,0
ZTF17aaaabmb,0
ZTF17aaaaiob,0
ZTF17aaaadnq,0
ZTF18aajlbmi,1
ZTF17aaaafnf,0
ZTF17aaaaavp,0
ZTF18aaxmizu,1
ZTF17aacjxnl,1
ZTF17aaaaaam,0
ZTF17aaaaifx,0
ZTF17aaaahqb,0
ZTF18aasebum,1
ZTF17aaaajnw,0
ZTF17aaaaioc,0
ZTF17aaaxkzs,1
ZTF17aaaairc,0
ZTF18aawhllh,1
ZTF17aaaahek,0
ZTF17aaaabfp,0
ZTF17aacrkhg,1
ZTF17aaaagpm,0
ZTF17aaaaffi,0
ZTF17aaaagyx,0
ZTF17aaaahnr,0
ZTF17aaaaisq,0
ZTF17aacqyge,1
ZTF17aabinjz,1
ZTF17aaaahkw,0
ZTF18aaznhre,1
ZTF17aaaaavt,0
ZTF17aaaabsi,0
ZTF17aaaaaao,0
ZTF17aaaafhz,0
ZTF18aawzxky,1
ZTF17aaaaawv,0
ZTF17aaaafaj,0
ZTF18aaxndxa,1
ZTF18aasrlze,1
ZTF17aaaadpe,0
ZTF17aabewcs,1
ZTF18aaxuxfp,1
ZTF17aaaaege,0
ZTF17aaaahfn,0
ZTF18aawkecm,1
ZTF18aaivmhi,1
ZTF18aasvtqi,1
ZTF17aaaadbq,0
ZTF17aabofis,1
ZTF17aaaajxk,0
ZTF17aaaahri,0
ZTF17aaaabem,0
ZTF17aaaajfm,0
ZTF17aacqjjr,1
ZTF18aaxqovw,1
ZTF17aaaaaeu,0
ZTF17aaaahfi,0
ZTF17aaaafbs,0
ZTF17aaaahmf,0
ZTF17aacrxrl,1
ZTF17aaaaigu,0
ZTF18aazejut,1
ZTF17aaaahcr,0
ZTF17aaaafjl,0
ZTF17aaaaato,0
ZTF17aaaahgs,0
ZTF17aabikfl,1
ZTF17aacrtpy,1
ZTF17aaaagop,0
ZTF17aaaajbh,0
ZTF17aabxawm,1
ZTF18aaxzcns,1
ZTF17aaaaflq,0
ZTF18aayhnkm,1
ZTF17aaaaisr,0
ZTF18aarasof,1
ZTF17aaaaays,0
ZTF17aaaadgs,0
ZTF17aaausce,1
ZTF18aazbjxg,1
ZTF17aaaaaxg,0
ZTF17aabpmqg,1
ZTF17aacsnku,1
ZTF17aaaagny,0
ZTF17aaaaedo,0
ZTF17aaaajau,0
ZTF17aacqimt,1
ZTF17aaaailm,0
ZTF17aaaajql,0
ZTF17aabqmhn,1
ZTF17aacsnju,1
ZTF17aacrirb,1
ZTF17aaaabpi,0
ZTF17aaaajie,0
ZTF17aaaacvj,0
ZTF17aacqyfl,1
ZTF17aaaadkm,0
ZTF17aaaajhu,0
ZTF17aaaahit,0
ZTF17aaaafaw,0
ZTF17aaaaatv,0
ZTF17aaaafjt,0
ZTF17aabwtky,1
ZTF17aaaahvc,0
ZTF17aaaadpf,0
ZTF17aacrjfx,1
ZTF18aawfalp,1
ZTF17aabahgp,1
ZTF17aaaahkg,0
ZTF17aaaafab,0
ZTF17aaaaish,0
ZTF17aaaagfm,0
ZTF18aavwuxk,1
ZTF17aaaaazg,0
ZTF18aavabkh,1
ZTF18aazfmqk,1
ZTF17aabwcyj,1
ZTF18aazauwn,1
ZTF17aacqdsr,1
ZTF18aazwhzf,1
ZTF17aaaaayr,0
ZTF18aaiwsua,1
ZTF18aaxpqip,1
ZTF17aaaajli,0
ZTF17aaaagfq,0
ZTF18aaxuznz,1
ZTF18aaiyjej,1
ZTF17aaaajpe,0
ZTF17aaaajim,0
ZTF18aawpfpp,1
ZTF17aaaaimf,0
ZTF17aaaaigb,0
ZTF17aaaahoi,0
ZTF18aayzxia,1
ZTF18aaygaet,1
ZTF17aaaexdy,1
ZTF17aaaacti,0
ZTF17aaaadlj,0
ZTF17aaaaaof,0
ZTF17aacsnlf,1
ZTF17aaaagza,0
ZTF17aabxgex,1
ZTF18aazwchc,1
ZTF17aaaaefp,0
ZTF18aawdynj,1
ZTF17aaaagpp,0
ZTF17aaaagof,0
ZTF17aaaahon,0
ZTF18aaxzhwv,1
ZTF17aacqgzw,1
ZTF17aaaaavf,0
ZTF18aazyhtu,1
ZTF18aayxgha,1
ZTF17aaaaarw,0
ZTF17aaaaiof,0
ZTF17aaaagyq,0
ZTF17aacrknv,1
ZTF17aaaahmq,0
ZTF17aaaahnq,0
ZTF17aaaabmx,0
ZTF18aavkrur,1
ZTF17aacryzj,1
ZTF17aackmkx,1
ZTF18aavrzxp,1
ZTF17aaaaawt,0
ZTF17aaaaidv,0
ZTF17aaaadtx,0
ZTF18aaxsyjl,1
ZTF17aaaahjo,0
ZTF17aaayzej,1
ZTF17aaaaadx,0
ZTF18aakbsaj,1
ZTF17aaaaclq,0
ZTF17aabxawl,1
ZTF17aaaabet,0
ZTF17aaaajxj,0
ZTF17aaaagzl,0
ZTF17aaaaatj,0
ZTF17aacnmfz,1
ZTF18aawczht,1
ZTF17aacjvqp,1
ZTF17aacqimk,1
ZTF18aajbzog,1
ZTF17aaaafcv,0
ZTF17aaaaewo,0
ZTF17aaaakah,0
ZTF17aaaabwr,0
ZTF18aayyedm,1
ZTF17aacrjgg,1
ZTF18aaltedx,1
ZTF18aaztlyl,1
ZTF18aaxiuls,1
ZTF17aaaajke,0
ZTF18aawivru,1
ZTF17aaaahyp,0
ZTF18aaqfqaa,1
ZTF17aaaafed,0
ZTF17aaaajmg,0
ZTF18aazdkvv,1
ZTF17aaaaagy,0
ZTF17aaaakat,0
ZTF18aazekll,1
ZTF17aaaaaco,0
ZTF17aacrean,1
ZTF18abaefjs,1
ZTF17aabxiwr,1
ZTF17aaaadkp,0
ZTF17aaaajbo,0
ZTF18aaxuncb,1
ZTF17aaaadap,0
ZTF17aaaajki,0
ZTF18aayqxxx,1
ZTF18aamyvro,1
ZTF17aaaafas,0
ZTF17aacsnkn,1
ZTF18aavxhuu,1
ZTF17aaaaffd,0
ZTF17aabxcjm,1
ZTF18aazcplf,1
ZTF17aaaaffv,0
ZTF17aaaairl,0
ZTF18aayqkef,1
ZTF17aaaakaf,0
ZTF17aaaaatl,0
ZTF17aaaajrv,0
ZTF17aaaajij,0
ZTF17aaaajmt,0
ZTF18abacxuv,1
ZTF17aabggws,1
ZTF17aaaahgd,0
ZTF17aaaprxb,1
ZTF17aaaajqw,0
ZTF18aakgqgr,1
ZTF17aaaahkd,0
ZTF18aayqvou,1
ZTF17aaaagtl,0
ZTF17aaaaebu,0
ZTF17aaaabay,0
ZTF17aaaagpx,0
ZTF17aaaaijs,0
ZTF17aaaabrb,0
ZTF17aacrdwi,1
ZTF18aaiiget,1
ZTF17aaaaafz,0
ZTF17aaaadvk,0
ZTF18aaospyg,1
ZTF17aaaahdf,0
ZTF17aaaahsq,0
ZTF17aaazoyk,1
ZTF17aabulrh,1
ZTF17aaaajfz,0
ZTF17aaaajhs,0
ZTF17aaaahgh,0
ZTF17aabxcjq,1
ZTF17aaaadvw,0
ZTF17aaaaiok,0
ZTF18aazxepm,1
ZTF17aacrihx,1
ZTF17aabwtoj,1
ZTF17aaaadsn,0
ZTF17aacqill,1
ZTF17aaaahlj,0
ZTF17aaaadjg,0
ZTF17aaaaiqr,0
ZTF17aaaagnj,0
ZTF17aacqiku,1
ZTF17aaaagbd,0
ZTF17aaaajug,0
ZTF18aawmvbj,1
ZTF18aaouufw,1
ZTF17aaaafbn,0
ZTF17aaaahjx,0
ZTF17aaceufb,1
ZTF17aaaajik,0
ZTF17aaaakar,0
ZTF17aacrljd,1
ZTF17aacqgbu,1
ZTF17aaaabyu,0
ZTF18aaugwxn,1
ZTF17aackrgy,1
ZTF17aacadas,1
ZTF17aaaabfm,0
ZTF17aaaadyh,0
ZTF18aajlxhe,1
ZTF17aacqhaw,1
ZTF17aaaxlji,1
ZTF17aaaaawy,0
ZTF18aawszoi,1
ZTF17aaccyjh,1
ZTF17aaaaabd,0
ZTF17aaaafdb,0
ZTF17aaaaiaa,0
ZTF18aazvown,1
ZTF17aaaaegy,0
ZTF18aawjfam,1
ZTF17aaaafnr,0
ZTF17aacqdaw,1
ZTF18aamnhhk,1
ZTF17aaaabla,0
ZTF17aacrkhi,1
ZTF17aaaaihd,0
ZTF18aaxrnhh,1
ZTF17aaaaiog,0
ZTF17aaaahtt,0
ZTF17aaaaeeb,0
ZTF18aamsjfu,1
ZTF17aaaafjx,0
ZTF17aacadao,1
ZTF17aaaaavj,0
ZTF17aabxeut,1
ZTF17aaaafil,0
ZTF18aayanga,1
ZTF17aaaajil,0
ZTF17aaaahlr,0
ZTF17aacratx,1
ZTF18aaxhcam,1
ZTF17aaaajxg,0
ZTF17aaaaciv,0
ZTF17aaaaghy,0
ZTF17aabtacy,1
ZTF17aaaafgp,0
ZTF17aaaafnq,0
ZTF17aaaprcb,1
ZTF17aaaajey,0
ZTF17aackypk,1
ZTF17aaaagpj,0
ZTF17aaaaeqf,0
ZTF17aaaajti,0
ZTF17aaaagom,0
ZTF17aaaaffs,0
ZTF17aacqhdt,1
ZTF18aawwazv,1
ZTF17aaaajkd,0
ZTF17aaaagor,0
ZTF17aaaaiik,0
ZTF17aaaajis,0
ZTF18aaxlxhr,1
ZTF17aaanrhg,1
ZTF17aaaaape,0
ZTF17aaaahib,0
ZTF17aaaqkdv,1
ZTF17aacridr,1
ZTF17aaaaepx,0
ZTF17aacqijy,1
ZTF17aabhmlg,1
ZTF17aabwcxm,1
ZTF17aaaajvn,0
ZTF17aaaajxv,0
ZTF17aaaafyb,0
ZTF17aaaaard,0
ZTF17aaaacvz,0
ZTF17aablpqu,1
ZTF17aaaaate,0
ZTF17aaaaame,0
ZTF17aaaadrq,0
ZTF17aaaaess,0
ZTF17aabytub,1
ZTF18aazdkul,1
ZTF17aaaajay,0
ZTF17aaaaedb,0
ZTF17aabwrkx,1
ZTF17aacaijx,1
ZTF17aaaahry,0
ZTF18aavyegl,1
ZTF17aaaaawa,0
ZTF18aaydzkf,1
ZTF17aabbbmj,1
ZTF18aamtrdu,1
ZTF17aaaainy,0
ZTF18aayfrmd,1
ZTF17aaaaiod,0
ZTF18aauxdhp,1
ZTF18aazcglp,1
ZTF17aaaagyg,0
ZTF17aaaaaqw,0
ZTF17aabilfl,1
ZTF17aaaaave,0
ZTF17aaaaatg,0
ZTF18aaxuflt,1
ZTF17aaaagbn,0
ZTF17aacryzi,1
ZTF17aaaaitb,0
ZTF17aaaadjc,0
ZTF17aaaajqe,0
ZTF18aamrbiv,1
ZTF17aaaadir,0
ZTF17aacrisq,1
ZTF17aaaafmn,0
ZTF17aaaaimz,0
ZTF17aaaaipa,0
ZTF18aarzivk,1
ZTF17aabchel,1
ZTF17aaaaari,0
ZTF17aacqial,1
ZTF17aaaaahn,0
ZTF18aaglczm,1
ZTF17aaaahaw,0
ZTF17aacqimc,1
ZTF18aaumeys,1
ZTF18aarvrop,1
ZTF17aaaajpk,0
ZTF17aaaahgj,0
ZTF17aaaajqq,0
ZTF18aazfjvw,1
ZTF18aaygpmr,1
ZTF18aarbzhs,1
ZTF18aazbjyj,1
ZTF17aaajrwf,1
ZTF17aaaagtv,0
ZTF17aaaaiqu,0
ZTF17aaaafaa,0
ZTF17aaaajth,0
ZTF18aazabmh,1
ZTF17aacqgzv,1
ZTF17aaaaibb,0
ZTF18aakgqiu,1
ZTF17aaaajla,0
ZTF17aabcomu,1
ZTF17aaaagyk,0
ZTF17aaaaalg,0
ZTF17aaaafhm,0
ZTF18aazboex,1
ZTF17aaaaddc,0
ZTF17aaaaheb,0
ZTF17aabiyht,1
ZTF17aacqfig,1
ZTF17aaaadqk,0
ZTF18aabfbaw,1
ZTF17aaaahhk,0
ZTF18aaxsgek,1
ZTF17aaaaafy,0
ZTF17aabaotp,1
ZTF17aaaxkns,1
ZTF17aaaaalf,0
ZTF17aaaaaxo,0
ZTF17aacqike,1
ZTF18aannern,1
ZTF17aacqima,1
ZTF17aacrkni,1
ZTF18aawibjr,1
ZTF17aacrvtw,1
ZTF17aaaabdz,0
ZTF18aawqwbs,1
ZTF17aaaahbt,0
ZTF17aaaafmi,0
ZTF17aaaadwq,0
ZTF17aabgyln,1
ZTF17aaafuil,1
ZTF17aacnmoj,1
ZTF17aaaajef,0
ZTF17aaaackh,0
ZTF17aaaaatk,0
ZTF18aalsomy,1
ZTF17aacfoty,1
ZTF18aayxpia,1
ZTF17aaaaaty,0
ZTF17aacqikr,1
ZTF17aaaaaga,0
ZTF18aazfmsu,1
ZTF18aatyqds,1
ZTF17aaaabex,0
ZTF17aaaajot,0
ZTF17aaaahms,0
ZTF17aaaafci,0
ZTF17aaaaiqz,0
ZTF18abaanzs,1
ZTF17aacrvpy,1
ZTF17aacrmca,1
ZTF18aaxsbjy,1
ZTF17aabwtto,1
ZTF18aajdive,1
ZTF17aaaabfx,0
ZTF17aaaadtc,0
ZTF17aaaaffp,0
ZTF17aaaaijf,0
ZTF18aatoxnl,1
ZTF17aaaadhx,0
ZTF17aaaagps,0
ZTF18aaydjtj,1
